report_date,section,sentiment_finbert,sentiment_gpt,source_file,base_sentiment,section_clean
2025-06-30,hybrid,,0.2,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_comparison_scores_gpt.csv,0.2,overall
2025-06-30,World Oil Demand,-5.581463e-07,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-5.581463e-07,demand
2025-06-30,Balance of Supply and Demand,-0.8002766,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-0.8002766,demand
2025-07-31,World Oil Supply,0.23448206,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.23448206,supply
2025-07-31,Product Markets and Refining Operations,0.99997383,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,0.99997383,price_outlook
2025-07-31,Balance of Supply and Demand,-0.7468479,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.7468479,demand
2025-07-31,World Oil Supply,-0.9999998,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.9999998,supply
2025-07-31,World Oil Demand,-2.3823378e-07,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-2.3823378e-07,demand
2025-07-31,hybrid,,0.7,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_comparison_scores_gpt.csv,0.7,overall
2025-07-31,World Oil Demand,-0.20008747,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-0.20008747,demand
2025-07-31,Balance of Supply and Demand,-0.9167049,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-0.9167049,demand
2025-07-31,Product Markets and Refining Operations,0.46135494,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.46135494,price_outlook
2025-08-31,hybrid,,0.7,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_comparison_scores_gpt.csv,0.7,overall
2025-08-31,Balance of Supply and Demand,-0.95304376,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-0.95304376,demand
2025-08-31,Product Markets and Refining Operations,0.6837882,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.6837882,price_outlook
2025-08-31,World Oil Supply,0.24602468,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.24602468,supply
2025-08-31,World Oil Demand,-4.8104564e-05,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-4.8104564e-05,demand
2025-08-31,Balance of Supply and Demand,-0.8052219,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.8052219,demand
2025-08-31,World Oil Demand,-4.8104564e-05,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-4.8104564e-05,demand
2025-08-31,World Oil Supply,-0.9999998,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.9999998,supply
2025-08-31,Product Markets and Refining Operations,4.7159174e-05,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,4.7159174e-05,price_outlook
2025-09-30,Balance of Supply and Demand,-0.8895084,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.8895084,demand
2025-09-30,hybrid,,0.3,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_comparison_scores_gpt.csv,0.3,overall
2025-09-30,Product Markets and Refining Operations,0.82595265,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,0.82595265,price_outlook
2025-09-30,World Oil Supply,0.2210933,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.2210933,supply
2025-09-30,World Oil Demand,-0.00022970948,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.00022970948,demand
2025-09-30,World Oil Demand,-0.50007707,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-0.50007707,demand
2025-09-30,Product Markets and Refining Operations,0.5241815,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.5241815,price_outlook
2025-09-30,Balance of Supply and Demand,-0.98050904,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-0.98050904,demand
2025-09-30,World Oil Supply,-0.99999994,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.99999994,supply
2025-10-31,World Oil Demand,-0.001062506,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.001062506,demand
2025-10-31,World Oil Supply,-0.9999998,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.9999998,supply
2025-10-31,Product Markets and Refining Operations,3.8580332e-05,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,3.8580332e-05,price_outlook
2025-10-31,Balance of Supply and Demand,-0.76732135,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.76732135,demand
2025-10-31,World Oil Demand,-0.25026548,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-0.25026548,demand
2025-10-31,World Oil Supply,0.06387462,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.06387462,supply
2025-10-31,hybrid,,0.4,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_comparison_scores_gpt.csv,0.4,overall
2025-10-31,Product Markets and Refining Operations,0.34636703,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.34636703,price_outlook
2025-10-31,Balance of Supply and Demand,-0.95816916,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-0.95816916,demand
2025-11-30,Balance of Supply and Demand,-0.9453943,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-0.9453943,demand
2025-11-30,World Oil Supply,-0.0180787,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-0.0180787,supply
2025-11-30,Product Markets and Refining Operations,-0.05499824,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-0.05499824,price_outlook
2025-11-30,Balance of Supply and Demand,-0.6794547,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.6794547,demand
2025-11-30,Product Markets and Refining Operations,1.4406771e-07,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,1.4406771e-07,price_outlook
2025-11-30,World Oil Supply,-0.9999998,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.9999998,supply
2025-11-30,World Oil Demand,-1.5834141e-07,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-1.5834141e-07,demand
2025-11-30,World Oil Demand,-9.812627e-05,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-9.812627e-05,demand
2025-11-30,hybrid,,0.3,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_comparison_scores_gpt.csv,0.3,overall
